OrderID,WarehouseID,ProductID,ProductType,Category,Quantity,FinalPrice,ItemStatus,OrderStatus
238,1,26,Discounted,Sports,4,205.965,SUCCESS,SUCCESS
246,1,13,Taxable,Books,3,861.35,SUCCESS,SUCCESS
229,1,25,Discounted,Electronics,5,643.08,SUCCESS,SUCCESS
218,1,33,Discounted,Office,2,94.162,SUCCESS,SUCCESS
245,1,32,Discounted,Garden,4,64.4575,SUCCESS,SUCCESS
239,1,30,Taxable,Garden,2,205.85,SUCCESS,SUCCESS
236,1,36,Discounted,Garden,3,79.948,SUCCESS,SUCCESS
243,1,12,Taxable,Electronics,3,1608.85,SUCCESS,SUCCESS
233,1,31,Taxable,Sports,3,90.85,SUCCESS,SUCCESS
231,1,28,Taxable,Beauty,1,125.35,SUCCESS,SUCCESS
248,1,37,Discounted,Office,4,253.172,SUCCESS,SUCCESS
250,1,33,Discounted,Office,5,94.162,SUCCESS,SUCCESS
251,1,33,Discounted,Office,2,94.162,SUCCESS,SUCCESS
253,1,28,Taxable,Beauty,4,125.35,SUCCESS,SUCCESS
255,1,39,Discounted,Home,5,305.762,SUCCESS,SUCCESS
254,1,36,Discounted,Garden,5,79.948,SUCCESS,SUCCESS
256,1,36,Discounted,Garden,5,79.948,SUCCESS,SUCCESS
289,1,37,Discounted,Office,4,253.172,FAILED,PARTIAL
274,1,33,Discounted,Office,2,94.162,SUCCESS,SUCCESS
269,1,33,Discounted,Office,3,94.162,SUCCESS,PARTIAL
266,1,38,Discounted,Garden,5,412.965,SUCCESS,SUCCESS
287,1,3,Taxable,Beauty,2,918.85,SUCCESS,SUCCESS
279,1,40,Taxable,Office,3,378.35,SUCCESS,SUCCESS
268,1,37,Discounted,Office,3,253.172,SUCCESS,SUCCESS
264,1,17,Discounted,Toys,2,555.588,SUCCESS,SUCCESS
281,1,10,Taxable,Beauty,1,573.85,SUCCESS,SUCCESS
280,1,21,Discounted,Books,2,412.965,SUCCESS,SUCCESS
305,1,7,Taxable,Automotive,5,746.35,SUCCESS,SUCCESS
307,1,36,Discounted,Garden,1,79.948,SUCCESS,SUCCESS
301,1,38,Discounted,Garden,4,412.965,SUCCESS,SUCCESS
302,1,40,Taxable,Office,1,378.35,SUCCESS,SUCCESS
300,1,23,Discounted,Garden,2,237.015,SUCCESS,SUCCESS
299,1,21,Discounted,Books,1,412.965,SUCCESS,SUCCESS
291,1,22,Discounted,Beauty,1,191.268,SUCCESS,SUCCESS
318,1,29,Taxable,Automotive,2,113.85,SUCCESS,SUCCESS
311,1,27,Taxable,Automotive,3,148.35,SUCCESS,SUCCESS
309,1,10,Taxable,Beauty,5,573.85,SUCCESS,SUCCESS
335,1,27,Taxable,Automotive,5,148.35,SUCCESS,SUCCESS
336,1,29,Taxable,Automotive,5,113.85,SUCCESS,SUCCESS
313,1,10,Taxable,Beauty,4,573.85,SUCCESS,SUCCESS
338,1,4,Taxable,Sports,4,1148.85,FAILED,FAILED
355,1,1,Taxable,Clothing,2,688.85,SUCCESS,SUCCESS
360,1,7,Taxable,Automotive,4,746.35,SUCCESS,SUCCESS
363,1,27,Taxable,Automotive,1,148.35,SUCCESS,SUCCESS
378,1,37,Discounted,Office,2,253.172,FAILED,PARTIAL
381,1,34,Discounted,Beauty,4,49.1625,SUCCESS,SUCCESS
388,1,37,Discounted,Office,1,253.172,FAILED,FAILED
389,1,31,Taxable,Sports,4,90.85,SUCCESS,SUCCESS
382,1,38,Discounted,Garden,2,412.965,SUCCESS,SUCCESS
425,1,39,Discounted,Home,5,305.762,SUCCESS,SUCCESS
413,1,29,Taxable,Automotive,1,113.85,SUCCESS,SUCCESS
410,1,20,Discounted,Toys,5,272.722,SUCCESS,SUCCESS
400,1,40,Taxable,Office,1,378.35,SUCCESS,PARTIAL
412,1,38,Discounted,Garden,3,412.965,SUCCESS,SUCCESS
424,1,25,Discounted,Electronics,4,643.08,SUCCESS,SUCCESS
396,1,30,Taxable,Garden,1,205.85,SUCCESS,SUCCESS
443,1,29,Taxable,Automotive,3,113.85,SUCCESS,SUCCESS
428,1,13,Taxable,Books,2,861.35,SUCCESS,SUCCESS
444,1,31,Taxable,Sports,5,90.85,SUCCESS,SUCCESS
448,1,36,Discounted,Garden,4,79.948,SUCCESS,SUCCESS
446,1,14,Discounted,Sports,2,464.715,SUCCESS,SUCCESS
447,1,35,Standard,Perishables,2,69,SUCCESS,SUCCESS
445,1,30,Taxable,Garden,3,205.85,SUCCESS,SUCCESS
449,1,37,Discounted,Office,2,253.172,FAILED,PARTIAL
464,1,22,Discounted,Beauty,5,191.268,SUCCESS,SUCCESS
478,1,34,Discounted,Beauty,5,49.1625,SUCCESS,SUCCESS
480,1,37,Discounted,Office,3,253.172,FAILED,PARTIAL
496,1,19,Discounted,Automotive,4,168.222,SUCCESS,SUCCESS
502,1,24,Discounted,Garden,3,341.147,SUCCESS,SUCCESS
506,1,17,Discounted,Toys,3,555.588,SUCCESS,SUCCESS
509,1,23,Discounted,Garden,5,237.015,SUCCESS,SUCCESS
507,1,40,Taxable,Office,1,378.35,FAILED,PARTIAL
495,1,6,Taxable,Office,2,2643.85,FAILED,FAILED
492,1,33,Discounted,Office,5,94.162,SUCCESS,SUCCESS
508,1,33,Discounted,Office,2,94.162,SUCCESS,SUCCESS
503,1,18,Discounted,Garden,4,257.715,SUCCESS,SUCCESS
504,1,38,Discounted,Garden,5,412.965,FAILED,FAILED
501,1,27,Taxable,Automotive,5,148.35,SUCCESS,SUCCESS
494,1,11,Taxable,Office,3,1033.85,SUCCESS,SUCCESS
493,1,12,Taxable,Electronics,1,1608.85,SUCCESS,SUCCESS
498,1,36,Discounted,Garden,1,79.948,SUCCESS,SUCCESS
505,1,28,Taxable,Beauty,1,125.35,SUCCESS,SUCCESS
511,1,31,Taxable,Sports,3,90.85,FAILED,FAILED
560,1,11,Taxable,Office,2,1033.85,SUCCESS,SUCCESS
554,1,36,Discounted,Garden,4,79.948,SUCCESS,SUCCESS
544,1,39,Discounted,Home,2,305.762,SUCCESS,SUCCESS
562,1,24,Discounted,Garden,3,341.147,SUCCESS,SUCCESS
546,1,34,Discounted,Beauty,3,49.1625,SUCCESS,SUCCESS
561,1,12,Taxable,Electronics,4,1608.85,FAILED,FAILED
558,1,30,Taxable,Garden,4,205.85,SUCCESS,PARTIAL
585,1,33,Discounted,Office,4,94.162,SUCCESS,SUCCESS
577,1,12,Taxable,Electronics,4,1608.85,FAILED,FAILED
578,1,30,Taxable,Garden,3,205.85,SUCCESS,SUCCESS
579,1,15,Discounted,Office,5,292.272,SUCCESS,SUCCESS
570,1,39,Discounted,Home,2,305.762,SUCCESS,PARTIAL
615,1,5,Taxable,Home,4,1378.85,FAILED,PARTIAL
616,1,7,Taxable,Automotive,5,746.35,SUCCESS,SUCCESS
608,1,23,Discounted,Garden,3,237.015,SUCCESS,SUCCESS
607,1,5,Taxable,Home,1,1378.85,FAILED,FAILED
590,1,12,Taxable,Electronics,2,1608.85,FAILED,FAILED
589,1,35,Standard,Perishables,5,69,SUCCESS,PARTIAL
617,1,40,Taxable,Office,1,378.35,FAILED,FAILED
656,1,7,Taxable,Automotive,5,746.35,SUCCESS,PARTIAL
636,1,29,Taxable,Automotive,5,113.85,SUCCESS,SUCCESS
654,1,20,Discounted,Toys,5,272.722,SUCCESS,SUCCESS
652,1,19,Discounted,Automotive,4,168.222,SUCCESS,SUCCESS
653,1,10,Taxable,Beauty,5,573.85,SUCCESS,PARTIAL
648,1,40,Taxable,Office,2,378.35,FAILED,PARTIAL
692,1,33,Discounted,Office,3,94.162,SUCCESS,PARTIAL
673,1,38,Discounted,Garden,4,412.965,FAILED,FAILED
675,1,37,Discounted,Office,1,253.172,FAILED,PARTIAL
695,1,40,Taxable,Office,4,378.35,FAILED,FAILED
698,1,31,Taxable,Sports,5,90.85,FAILED,PARTIAL
758,1,36,Discounted,Garden,1,79.948,SUCCESS,SUCCESS
756,1,11,Taxable,Office,1,1033.85,FAILED,FAILED
759,1,22,Discounted,Beauty,1,191.268,SUCCESS,SUCCESS
787,1,17,Discounted,Toys,5,555.588,FAILED,FAILED
783,1,25,Discounted,Electronics,3,643.08,FAILED,FAILED
794,1,15,Discounted,Office,5,292.272,SUCCESS,SUCCESS
785,1,40,Taxable,Office,2,378.35,FAILED,FAILED
792,1,36,Discounted,Garden,3,79.948,SUCCESS,SUCCESS
