OrderID,WarehouseID,ProductID,ProductType,Category,Quantity,FinalPrice,ItemStatus,OrderStatus
350,2,33,Discounted,Office,1,94.162,SUCCESS,SUCCESS
355,2,33,Discounted,Office,2,94.162,SUCCESS,SUCCESS
356,2,24,Discounted,Garden,1,341.147,SUCCESS,SUCCESS
380,2,31,Taxable,Sports,4,90.85,SUCCESS,SUCCESS
382,2,31,Taxable,Sports,3,90.85,SUCCESS,SUCCESS
372,2,39,Discounted,Home,4,305.762,SUCCESS,SUCCESS
378,2,39,Discounted,Home,3,305.762,SUCCESS,SUCCESS
374,2,27,Taxable,Automotive,3,148.35,SUCCESS,SUCCESS
376,2,39,Discounted,Home,3,305.762,SUCCESS,SUCCESS
370,2,14,Discounted,Sports,4,464.715,SUCCESS,SUCCESS
368,2,31,Taxable,Sports,1,90.85,SUCCESS,SUCCESS
364,2,28,Taxable,Beauty,1,125.35,SUCCESS,SUCCESS
367,2,6,Taxable,Office,2,2643.85,FAILED,FAILED
361,2,40,Taxable,Office,3,378.35,SUCCESS,SUCCESS
366,2,26,Discounted,Sports,5,205.965,SUCCESS,SUCCESS
362,2,28,Taxable,Beauty,3,125.35,SUCCESS,SUCCESS
358,2,28,Taxable,Beauty,5,125.35,SUCCESS,SUCCESS
357,2,38,Discounted,Garden,5,412.965,SUCCESS,PARTIAL
359,2,24,Discounted,Garden,5,341.147,SUCCESS,SUCCESS
354,2,17,Discounted,Toys,3,555.588,SUCCESS,SUCCESS
392,2,34,Discounted,Beauty,1,49.1625,SUCCESS,SUCCESS
388,2,30,Taxable,Garden,4,205.85,SUCCESS,SUCCESS
385,2,33,Discounted,Office,3,94.162,SUCCESS,SUCCESS
387,2,5,Taxable,Home,5,1378.85,SUCCESS,SUCCESS
390,2,31,Taxable,Sports,2,90.85,SUCCESS,SUCCESS
415,2,23,Discounted,Garden,5,237.015,SUCCESS,SUCCESS
412,2,19,Discounted,Automotive,5,168.222,SUCCESS,SUCCESS
410,2,28,Taxable,Beauty,2,125.35,SUCCESS,SUCCESS
414,2,31,Taxable,Sports,3,90.85,SUCCESS,SUCCESS
405,2,27,Taxable,Automotive,2,148.35,SUCCESS,SUCCESS
403,2,32,Discounted,Garden,2,64.4575,SUCCESS,SUCCESS
399,2,13,Taxable,Books,5,861.35,SUCCESS,SUCCESS
397,2,40,Taxable,Office,4,378.35,SUCCESS,SUCCESS
395,2,19,Discounted,Automotive,2,168.222,SUCCESS,SUCCESS
407,2,30,Taxable,Garden,2,205.85,SUCCESS,PARTIAL
398,2,39,Discounted,Home,3,305.762,SUCCESS,SUCCESS
401,2,37,Discounted,Office,4,253.172,FAILED,PARTIAL
429,2,31,Taxable,Sports,4,90.85,SUCCESS,SUCCESS
436,2,40,Taxable,Office,4,378.35,SUCCESS,SUCCESS
434,2,27,Taxable,Automotive,1,148.35,SUCCESS,SUCCESS
427,2,35,Standard,Perishables,4,69,SUCCESS,SUCCESS
421,2,26,Discounted,Sports,5,205.965,SUCCESS,SUCCESS
423,2,38,Discounted,Garden,1,412.965,SUCCESS,SUCCESS
447,2,37,Discounted,Office,5,253.172,FAILED,PARTIAL
432,2,28,Taxable,Beauty,1,125.35,SUCCESS,SUCCESS
444,2,40,Taxable,Office,5,378.35,FAILED,PARTIAL
446,2,22,Discounted,Beauty,2,191.268,SUCCESS,SUCCESS
425,2,25,Discounted,Electronics,4,643.08,SUCCESS,SUCCESS
419,2,33,Discounted,Office,5,94.162,SUCCESS,SUCCESS
417,2,38,Discounted,Garden,5,412.965,FAILED,FAILED
442,2,6,Taxable,Office,3,2643.85,FAILED,FAILED
438,2,37,Discounted,Office,4,253.172,FAILED,PARTIAL
450,2,10,Taxable,Beauty,1,573.85,SUCCESS,SUCCESS
472,2,13,Taxable,Books,3,861.35,SUCCESS,SUCCESS
478,2,33,Discounted,Office,5,94.162,SUCCESS,SUCCESS
465,2,38,Discounted,Garden,2,412.965,FAILED,PARTIAL
461,2,36,Discounted,Garden,1,79.948,SUCCESS,PARTIAL
