OrderID,WarehouseID,ProductID,ProductType,Category,Quantity,FinalPrice,ItemStatus,OrderStatus
542,4,37,Discounted,Office,2,253.172,FAILED,PARTIAL
538,4,40,Taxable,Office,5,378.35,FAILED,PARTIAL
537,4,37,Discounted,Office,3,253.172,FAILED,PARTIAL
536,4,4,Taxable,Sports,5,1148.85,FAILED,FAILED
535,4,29,Taxable,Automotive,2,113.85,SUCCESS,SUCCESS
526,4,25,Discounted,Electronics,4,643.08,FAILED,FAILED
534,4,33,Discounted,Office,1,94.162,SUCCESS,SUCCESS
530,4,37,Discounted,Office,2,253.172,FAILED,FAILED
532,4,40,Taxable,Office,1,378.35,FAILED,FAILED
553,4,19,Discounted,Automotive,1,168.222,SUCCESS,SUCCESS
548,4,27,Taxable,Automotive,1,148.35,SUCCESS,SUCCESS
551,4,10,Taxable,Beauty,5,573.85,SUCCESS,SUCCESS
545,4,39,Discounted,Home,1,305.762,SUCCESS,PARTIAL
571,4,20,Discounted,Toys,3,272.722,SUCCESS,SUCCESS
570,4,31,Taxable,Sports,1,90.85,FAILED,PARTIAL
565,4,36,Discounted,Garden,4,79.948,SUCCESS,SUCCESS
572,4,37,Discounted,Office,1,253.172,FAILED,PARTIAL
562,4,5,Taxable,Home,2,1378.85,SUCCESS,SUCCESS
563,4,34,Discounted,Beauty,5,49.1625,SUCCESS,PARTIAL
557,4,36,Discounted,Garden,3,79.948,SUCCESS,PARTIAL
555,4,10,Taxable,Beauty,5,573.85,SUCCESS,SUCCESS
574,4,40,Taxable,Office,5,378.35,FAILED,PARTIAL
579,4,11,Taxable,Office,1,1033.85,SUCCESS,SUCCESS
609,4,3,Taxable,Beauty,2,918.85,SUCCESS,SUCCESS
605,4,9,Taxable,Office,3,228.85,SUCCESS,SUCCESS
600,4,27,Taxable,Automotive,3,148.35,SUCCESS,SUCCESS
597,4,37,Discounted,Office,4,253.172,FAILED,FAILED
595,4,7,Taxable,Automotive,4,746.35,SUCCESS,SUCCESS
598,4,38,Discounted,Garden,1,412.965,FAILED,FAILED
585,4,38,Discounted,Garden,1,412.965,FAILED,FAILED
582,4,32,Discounted,Garden,2,64.4575,SUCCESS,PARTIAL
611,4,36,Discounted,Garden,5,79.948,SUCCESS,SUCCESS
614,4,37,Discounted,Office,5,253.172,FAILED,PARTIAL
628,4,37,Discounted,Office,1,253.172,FAILED,PARTIAL
626,4,17,Discounted,Toys,5,555.588,FAILED,FAILED
618,4,23,Discounted,Garden,2,237.015,SUCCESS,SUCCESS
631,4,13,Taxable,Books,2,861.35,SUCCESS,SUCCESS
620,4,37,Discounted,Office,2,253.172,FAILED,PARTIAL
633,4,29,Taxable,Automotive,5,113.85,SUCCESS,PARTIAL
671,4,14,Discounted,Sports,1,464.715,SUCCESS,SUCCESS
673,4,13,Taxable,Books,4,861.35,SUCCESS,SUCCESS
649,4,35,Standard,Perishables,1,69,SUCCESS,PARTIAL
643,4,28,Taxable,Beauty,3,125.35,SUCCESS,SUCCESS
666,4,7,Taxable,Automotive,1,746.35,SUCCESS,SUCCESS
661,4,26,Discounted,Sports,4,205.965,SUCCESS,SUCCESS
663,4,31,Taxable,Sports,5,90.85,FAILED,PARTIAL
655,4,3,Taxable,Beauty,1,918.85,SUCCESS,SUCCESS
658,4,29,Taxable,Automotive,1,113.85,SUCCESS,PARTIAL
651,4,38,Discounted,Garden,3,412.965,FAILED,PARTIAL
646,4,5,Taxable,Home,4,1378.85,FAILED,PARTIAL
668,4,36,Discounted,Garden,1,79.948,SUCCESS,SUCCESS
662,4,29,Taxable,Automotive,5,113.85,SUCCESS,SUCCESS
675,4,30,Taxable,Garden,1,205.85,SUCCESS,SUCCESS
701,4,4,Taxable,Sports,4,1148.85,FAILED,FAILED
700,4,22,Discounted,Beauty,1,191.268,SUCCESS,SUCCESS
697,4,5,Taxable,Home,4,1378.85,FAILED,FAILED
687,4,30,Taxable,Garden,4,205.85,SUCCESS,SUCCESS
691,4,4,Taxable,Sports,4,1148.85,FAILED,FAILED
694,4,29,Taxable,Automotive,3,113.85,SUCCESS,PARTIAL
688,4,37,Discounted,Office,2,253.172,FAILED,PARTIAL
686,4,31,Taxable,Sports,4,90.85,FAILED,PARTIAL
696,4,16,Discounted,Office,1,154.215,SUCCESS,SUCCESS
682,4,40,Taxable,Office,4,378.35,FAILED,FAILED
692,4,38,Discounted,Garden,5,412.965,FAILED,FAILED
677,4,33,Discounted,Office,4,94.162,SUCCESS,SUCCESS
702,4,31,Taxable,Sports,5,90.85,FAILED,FAILED
679,4,38,Discounted,Garden,1,412.965,FAILED,PARTIAL
683,4,3,Taxable,Beauty,5,918.85,FAILED,FAILED
698,4,6,Taxable,Office,5,2643.85,FAILED,FAILED
685,4,32,Discounted,Garden,3,64.4575,SUCCESS,SUCCESS
704,4,29,Taxable,Automotive,3,113.85,SUCCESS,SUCCESS
706,4,22,Discounted,Beauty,5,191.268,SUCCESS,SUCCESS
712,4,31,Taxable,Sports,5,90.85,FAILED,PARTIAL
709,4,32,Discounted,Garden,4,64.4575,SUCCESS,SUCCESS
745,4,33,Discounted,Office,5,94.162,SUCCESS,SUCCESS
743,4,35,Standard,Perishables,5,69,SUCCESS,SUCCESS
747,4,36,Discounted,Garden,4,79.948,SUCCESS,SUCCESS
748,4,30,Taxable,Garden,2,205.85,SUCCESS,SUCCESS
713,4,7,Taxable,Automotive,1,746.35,SUCCESS,SUCCESS
746,4,34,Discounted,Beauty,2,49.1625,SUCCESS,PARTIAL
744,4,34,Discounted,Beauty,3,49.1625,SUCCESS,PARTIAL
771,4,39,Discounted,Home,4,305.762,SUCCESS,PARTIAL
773,4,26,Discounted,Sports,4,205.965,SUCCESS,SUCCESS
795,4,4,Taxable,Sports,4,1148.85,FAILED,PARTIAL
802,4,39,Discounted,Home,1,305.762,SUCCESS,PARTIAL
786,4,30,Taxable,Garden,4,205.85,SUCCESS,SUCCESS
789,4,32,Discounted,Garden,5,64.4575,SUCCESS,SUCCESS
783,4,14,Discounted,Sports,3,464.715,SUCCESS,SUCCESS
