OrderID,WarehouseID,ProductID,ProductType,Category,Quantity,FinalPrice,ItemStatus,OrderStatus
122,3,26,Discounted,Sports,4,205.965,SUCCESS,SUCCESS
124,3,15,Discounted,Office,4,292.272,SUCCESS,SUCCESS
126,3,1,Taxable,Clothing,2,688.85,SUCCESS,SUCCESS
108,3,1,Taxable,Clothing,2,688.85,SUCCESS,SUCCESS
115,3,32,Discounted,Garden,3,64.4575,SUCCESS,SUCCESS
115,3,39,Discounted,Home,5,305.762,SUCCESS,SUCCESS
112,3,6,Taxable,Office,4,2643.85,SUCCESS,SUCCESS
126,3,10,Taxable,Beauty,2,573.85,SUCCESS,SUCCESS
114,3,20,Discounted,Toys,4,272.722,SUCCESS,SUCCESS
108,3,8,Taxable,Home,5,2873.85,SUCCESS,SUCCESS
108,3,12,Taxable,Electronics,4,1608.85,SUCCESS,SUCCESS
108,3,29,Taxable,Automotive,2,113.85,SUCCESS,SUCCESS
117,3,3,Taxable,Beauty,4,918.85,SUCCESS,SUCCESS
117,3,5,Taxable,Home,3,1378.85,SUCCESS,SUCCESS
117,3,13,Taxable,Books,1,861.35,SUCCESS,SUCCESS
117,3,24,Discounted,Garden,3,341.147,SUCCESS,SUCCESS
157,3,23,Discounted,Garden,1,237.015,SUCCESS,SUCCESS
155,3,17,Discounted,Toys,3,555.588,SUCCESS,SUCCESS
153,3,16,Discounted,Office,5,154.215,SUCCESS,SUCCESS
152,3,4,Taxable,Sports,1,1148.85,SUCCESS,SUCCESS
157,3,31,Taxable,Sports,2,90.85,SUCCESS,SUCCESS
157,3,36,Discounted,Garden,4,79.948,SUCCESS,SUCCESS
153,3,20,Discounted,Toys,3,272.722,SUCCESS,SUCCESS
150,3,36,Discounted,Garden,3,79.948,SUCCESS,SUCCESS
150,3,37,Discounted,Office,3,253.172,SUCCESS,SUCCESS
148,3,22,Discounted,Beauty,3,191.268,SUCCESS,SUCCESS
146,3,4,Taxable,Sports,1,1148.85,SUCCESS,SUCCESS
141,3,7,Taxable,Automotive,5,746.35,SUCCESS,SUCCESS
144,3,36,Discounted,Garden,2,79.948,SUCCESS,SUCCESS
144,3,38,Discounted,Garden,4,412.965,SUCCESS,SUCCESS
131,3,25,Discounted,Electronics,1,643.08,SUCCESS,SUCCESS
142,3,31,Taxable,Sports,4,90.85,SUCCESS,SUCCESS
136,3,5,Taxable,Home,1,1378.85,SUCCESS,SUCCESS
136,3,6,Taxable,Office,1,2643.85,SUCCESS,SUCCESS
136,3,29,Taxable,Automotive,5,113.85,SUCCESS,SUCCESS
136,3,35,Standard,Perishables,3,69,SUCCESS,SUCCESS
139,3,40,Taxable,Office,3,378.35,SUCCESS,SUCCESS
134,3,27,Taxable,Automotive,4,148.35,SUCCESS,SUCCESS
135,3,31,Taxable,Sports,1,90.85,SUCCESS,SUCCESS
